DATE,PBI,PELEC,CINTC,VOLINPUT,INDPRO,INGRESO,CREDMN,IGBVL
2016-06-01,3.73922990643485,6.68063303334615,-3.82396920328456,-3.90063467205445,-1.77665,5.56752170223878,17.0351519808786,5.67162631156311
2016-07-01,3.80016640526206,8.03713365909165,-3.84046024731442,-8.02829566576346,-2.10095,6.37948043406773,15.4915989991122,26.8862384341518
2016-08-01,5.9187557230433,8.04391783584663,-4.44016545007208,6.82362045555978,-2.03663,6.61076443057722,11.9857456399066,46.3194897756889
2016-09-01,4.59269706767009,7.98745375682404,-6.72567177713085,-1.27255149247766,-1.66617,5.49634005393604,9.49330015307999,52.5035965054827
2016-10-01,2.26645071842964,6.18374512134535,-11.1628134608224,6.80418462780321,-1.11134,5.46250475827941,8.45332281867437,43.8600982960812
2016-11-01,3.51799999999995,7.05958933601902,-5.14134021443674,-1.1114845066392,-0.61926,5.20263550472402,7.59510465636037,50.7297917548737
2016-12-01,3.3834881779645,5.87836807945695,-4.75629180585373,-1.72199343004236,0.80969,4.68125000000001,7.17019607832073,58.0628292984072
2017-01-01,5.0837184541898,6.57223251798123,-6.5238170998257,0.143017595215339,0.08169,2.64986166615431,5.5280594804632,70.1897604729212
2017-02-01,0.810917519603627,-1.577119111674,-4.51606248010677,5.03191795451422,0.41615,1.22918075102945,5.09599399697399,46.7682102066711
2017-03-01,1.01055892294393,1.07932939909131,-5.65725491019473,7.83071200713639,1.9006,1.47085637877591,4.44666742878158,30.6775706941407
2017-04-01,0.323350180256532,-0.405689073857203,-8.84469106209368,-0.951475206049583,2.71423,-0.722569676361651,3.52775621967375,13.5510605022306
2017-05-01,3.53259702773538,3.34036116561578,-1.85415128713944,16.2132306630761,2.94105,0.813866799204788,4.04222336991821,18.2041626865308
2017-06-01,3.89627844157014,3.55289553059957,3.45240578399762,-2.33902962146027,2.66033,0.389514034870775,3.923316614016,16.4248136307544
